sale_id,order_id,customer_id,product_id,location_id,date_id,ship_mode,sales,quantity,discount,profit
270,US-2017-145366,CA-12310,OFF-EN-10004386,94,35,Standard Class,57.58,3,0.2,21.59
271,CA-2017-163979,KH-16690,OFF-ST-10003208,95,117,Second Class,725.84,4,0.0,210.49
272,CA-2015-155334,HA-14920,TEC-AC-10003628,10,118,First Class,209.93,7,0.0,92.37
273,CA-2015-155334,HA-14920,FUR-FU-10003274,10,118,First Class,5.28,3,0.0,2.32
274,CA-2015-155334,HA-14920,OFF-BI-10002557,10,118,First Class,10.92,3,0.2,4.1
275,CA-2017-118136,BB-10990,OFF-PA-10002615,96,119,First Class,8.82,2,0.0,4.06
276,CA-2017-118136,BB-10990,OFF-AR-10001427,96,119,First Class,5.98,1,0.0,1.55
277,CA-2017-132976,AG-10495,OFF-PA-10000673,12,120,Standard Class,11.65,2,0.2,4.08
278,CA-2017-132976,AG-10495,OFF-PA-10004470,12,120,Standard Class,18.18,4,0.2,5.91
279,CA-2017-132976,AG-10495,OFF-ST-10000876,12,120,Standard Class,59.71,6,0.2,5.97
280,CA-2017-132976,AG-10495,OFF-LA-10002043,12,120,Standard Class,24.84,3,0.2,8.69
281,US-2015-161991,SC-20725,OFF-BI-10004967,33,121,Second Class,2.08,5,0.8,-3.43
282,US-2015-161991,SC-20725,TEC-PH-10001760,33,121,Second Class,1114.4,7,0.2,376.11
283,CA-2015-130890,JO-15280,FUR-TA-10002903,26,122,Standard Class,1038.84,5,0.2,51.94
284,CA-2015-130883,TB-21520,OFF-PA-10000474,41,121,Standard Class,141.76,5,0.2,47.84
285,CA-2015-130883,TB-21520,TEC-AC-10001956,41,121,Standard Class,239.8,5,0.2,47.96
286,CA-2015-130883,TB-21520,OFF-PA-10004100,41,121,Standard Class,31.1,6,0.2,10.89
287,CA-2016-112697,AH-10195,OFF-BI-10000778,97,123,Second Class,254.06,7,0.7,-169.37
288,CA-2016-112697,AH-10195,OFF-AP-10002684,97,123,Second Class,194.53,2,0.2,24.32
289,CA-2016-112697,AH-10195,OFF-SU-10000646,97,123,Second Class,961.48,5,0.2,-204.31
290,CA-2016-110772,NZ-18565,OFF-FA-10002983,48,74,Second Class,19.1,7,0.2,6.68
291,CA-2016-110772,NZ-18565,OFF-LA-10004689,48,74,Second Class,18.5,8,0.2,6.24
292,CA-2016-110772,NZ-18565,TEC-AC-10002001,48,74,Second Class,255.98,2,0.2,54.4
293,CA-2016-110772,NZ-18565,FUR-BO-10004709,48,74,Second Class,86.97,3,0.5,-48.7
294,CA-2014-111451,KL-16555,FUR-FU-10004091,98,59,First Class,300.42,8,0.2,78.86
295,CA-2014-111451,KL-16555,FUR-CH-10001891,98,59,First Class,230.35,3,0.2,20.16
296,CA-2014-111451,KL-16555,FUR-FU-10002918,98,59,First Class,218.35,3,0.2,-24.56
297,CA-2014-111451,KL-16555,OFF-BI-10004593,98,59,First Class,78.6,5,0.7,-62.88
298,CA-2014-111451,KL-16555,OFF-FA-10004854,98,59,First Class,27.55,3,0.2,9.3
299,CA-2016-142545,JD-15895,OFF-PA-10002105,99,100,Standard Class,32.4,5,0.0,15.55
300,CA-2016-142545,JD-15895,OFF-ST-10002756,99,100,Standard Class,1082.48,8,0.0,10.82
301,CA-2016-142545,JD-15895,OFF-PA-10004243,99,100,Standard Class,56.91,3,0.0,27.32
302,CA-2016-142545,JD-15895,FUR-FU-10001861,99,100,Standard Class,77.6,4,0.0,38.02
303,CA-2016-142545,JD-15895,OFF-BI-10002706,99,100,Standard Class,14.28,1,0.0,6.57
304,US-2017-152380,JH-15910,FUR-TA-10002533,37,124,Standard Class,219.08,3,0.5,-131.44
305,CA-2015-144253,AS-10225,FUR-FU-10002671,24,125,Second Class,26.8,2,0.0,12.86
306,CA-2014-130960,KB-16600,OFF-AR-10003651,100,126,Standard Class,9.84,3,0.0,2.85
307,CA-2014-111003,CR-12625,OFF-BI-10001072,101,107,Standard Class,45.48,3,0.0,20.92
308,CA-2014-111003,CR-12625,OFF-AR-10002135,101,107,Standard Class,289.2,6,0.0,83.87
309,CA-2017-126774,SH-20395,OFF-AR-10002804,102,5,First Class,4.89,1,0.0,2.0
310,CA-2016-142902,BP-11185,FUR-FU-10001918,103,127,Second Class,15.14,4,0.2,3.59
311,CA-2016-142902,BP-11185,FUR-CH-10004086,103,127,Second Class,466.77,2,0.2,52.51
312,CA-2016-142902,BP-11185,FUR-FU-10001756,103,127,Second Class,15.23,1,0.2,1.71
313,CA-2016-142902,BP-11185,OFF-LA-10000634,103,127,Second Class,6.26,3,0.2,2.04
314,CA-2014-120887,TS-21205,FUR-FU-10001588,104,128,Standard Class,87.54,3,0.0,37.64
315,CA-2014-167850,AG-10525,TEC-PH-10002398,105,129,Standard Class,178.38,2,0.2,22.3
316,CA-2014-167850,AG-10525,OFF-PA-10001937,105,129,Standard Class,15.55,3,0.2,5.44
317,CA-2014-164259,SP-20860,OFF-AR-10003373,106,130,First Class,99.14,4,0.2,8.67
318,CA-2014-164973,NM-18445,FUR-CH-10002602,24,131,Standard Class,135.88,1,0.1,24.16
319,CA-2014-164973,NM-18445,TEC-MA-10002927,24,131,Standard Class,3991.98,2,0.0,1995.99
320,CA-2014-164973,NM-18445,TEC-PH-10004093,24,131,Standard Class,275.94,6,0.0,80.02
321,CA-2014-164973,NM-18445,TEC-AC-10000892,24,131,Standard Class,360.0,4,0.0,129.6
322,CA-2014-164973,NM-18445,OFF-ST-10002974,24,131,Standard Class,43.57,1,0.0,13.07
323,CA-2014-156601,FA-14230,OFF-FA-10000624,107,112,Standard Class,7.16,2,0.0,3.58
324,CA-2016-162138,GK-14620,OFF-BI-10004593,108,132,Standard Class,251.52,6,0.2,81.74
325,CA-2016-162138,GK-14620,TEC-AC-10001908,108,132,Standard Class,99.99,1,0.0,35.0
326,CA-2017-153339,DJ-13510,FUR-FU-10001967,109,133,Second Class,15.99,1,0.2,1.0
327,US-2016-141544,PO-18850,TEC-PH-10003645,106,134,First Class,290.9,3,0.4,-67.88
328,US-2016-141544,PO-18850,OFF-ST-10000675,106,134,First Class,54.22,2,0.2,3.39
329,US-2016-141544,PO-18850,FUR-CH-10003312,106,134,First Class,786.74,4,0.3,-258.5
330,US-2016-141544,PO-18850,OFF-LA-10001074,106,134,First Class,100.24,10,0.2,33.83
331,US-2016-141544,PO-18850,OFF-BI-10001524,106,134,First Class,37.76,6,0.7,-27.69
332,US-2016-150147,JL-15850,TEC-PH-10004614,64,135,Second Class,82.8,2,0.4,-20.7
333,US-2016-150147,JL-15850,OFF-BI-10001153,64,135,Second Class,20.72,2,0.7,-13.82
334,US-2016-150147,JL-15850,OFF-BI-10001982,64,135,Second Class,4.9,3,0.7,-3.43
335,CA-2015-137946,DB-13615,OFF-BI-10001922,63,136,Second Class,4.75,1,0.2,1.6
336,CA-2015-137946,DB-13615,TEC-CO-10001449,63,136,Second Class,959.98,2,0.2,335.99
337,CA-2015-137946,DB-13615,OFF-BI-10004140,63,136,Second Class,14.37,4,0.2,4.49
338,CA-2014-129924,AC-10420,OFF-BI-10003314,35,137,Standard Class,7.71,2,0.2,2.8
339,CA-2014-129924,AC-10420,FUR-TA-10004575,35,137,Standard Class,698.35,3,0.2,-17.46
340,CA-2015-128167,KL-16645,OFF-FA-10000490,110,138,Second Class,4.96,4,0.0,2.33
341,CA-2014-122336,JD-15895,OFF-AR-10000122,12,139,Second Class,17.86,4,0.2,1.12
342,CA-2014-122336,JD-15895,OFF-BI-10003656,12,139,Second Class,509.97,10,0.7,-407.98
343,CA-2014-122336,JD-15895,OFF-FA-10002780,12,139,Second Class,30.99,13,0.2,10.07
344,CA-2014-122336,JD-15895,TEC-PH-10000702,12,139,Second Class,71.93,12,0.4,8.39
345,US-2015-120712,CS-12130,OFF-ST-10000107,111,140,Standard Class,88.8,4,0.2,-2.22
346,CA-2017-169901,CC-12550,TEC-PH-10002293,35,141,Standard Class,47.98,3,0.2,4.8
347,CA-2017-134306,TD-20995,OFF-AR-10004027,112,142,Standard Class,7.56,3,0.0,3.1
348,CA-2017-134306,TD-20995,OFF-PA-10000249,112,142,Standard Class,24.56,2,0.0,11.54
349,CA-2017-134306,TD-20995,OFF-AR-10001374,112,142,Standard Class,12.96,2,0.0,4.15
350,CA-2016-129714,AB-10060,TEC-AC-10000290,30,143,First Class,6.79,1,0.0,2.31
351,CA-2016-129714,AB-10060,OFF-PA-10001970,30,143,First Class,24.56,2,0.0,11.54
352,CA-2016-129714,AB-10060,OFF-BI-10002160,30,143,First Class,3.05,1,0.2,1.07
353,CA-2016-129714,AB-10060,OFF-PA-10001970,30,143,First Class,49.12,4,0.0,23.09
354,CA-2016-129714,AB-10060,OFF-BI-10004995,30,143,First Class,4355.17,4,0.2,1415.43
355,CA-2016-138520,JL-15505,FUR-BO-10002268,46,144,Standard Class,388.7,6,0.2,-4.86
356,CA-2016-138520,JL-15505,OFF-EN-10001137,46,144,Standard Class,8.26,2,0.0,3.8
357,CA-2016-138520,JL-15505,OFF-AR-10002399,46,144,Standard Class,17.04,4,0.0,6.99
358,CA-2016-138520,JL-15505,OFF-PA-10002713,46,144,Standard Class,34.4,5,0.0,15.82
359,CA-2016-130001,HK-14890,OFF-PA-10002666,44,132,Standard Class,36.24,5,0.2,11.32
360,CA-2017-155698,VB-21745,OFF-AP-10001124,113,145,First Class,647.84,8,0.0,168.44
361,CA-2017-155698,VB-21745,OFF-LA-10001158,113,145,First Class,20.7,2,0.0,9.94
362,CA-2017-144904,KW-16435,OFF-LA-10001158,30,146,Standard Class,20.7,2,0.0,9.94
363,CA-2017-144904,KW-16435,FUR-CH-10000785,30,146,Standard Class,488.65,3,0.1,86.87
364,CA-2017-144904,KW-16435,OFF-AR-10003732,30,146,Standard Class,5.56,2,0.0,1.45
365,CA-2017-144904,KW-16435,FUR-FU-10000023,30,146,Standard Class,47.12,8,0.0,20.73
366,CA-2014-123344,JD-16060,OFF-ST-10001713,10,147,Standard Class,211.96,4,0.0,8.48
367,CA-2016-155516,MK-17905,OFF-BI-10002412,114,148,Same Day,23.2,4,0.0,10.44
368,CA-2016-155516,MK-17905,OFF-SU-10001225,114,148,Same Day,7.36,2,0.0,0.15
369,CA-2016-155516,MK-17905,OFF-ST-10002406,114,148,Same Day,104.79,7,0.0,29.34
370,CA-2016-155516,MK-17905,FUR-BO-10002545,114,148,Same Day,1043.92,4,0.0,271.42
371,CA-2017-104745,GT-14755,OFF-PA-10002036,115,149,Standard Class,25.92,5,0.2,9.4
372,CA-2017-104745,GT-14755,OFF-ST-10002205,115,149,Standard Class,53.42,3,0.2,4.67
373,US-2014-119137,AG-10900,OFF-BI-10001982,116,150,Standard Class,8.16,5,0.7,-5.71
374,US-2014-119137,AG-10900,TEC-AC-10003911,116,150,Standard Class,1023.94,8,0.2,179.19
375,US-2014-119137,AG-10900,OFF-AR-10000658,116,150,Standard Class,9.24,1,0.2,0.92
376,US-2014-119137,AG-10900,TEC-AC-10002076,116,150,Standard Class,479.04,10,0.2,-29.94
377,US-2016-134656,MM-18280,OFF-PA-10003039,117,151,First Class,99.14,4,0.2,30.98
378,US-2017-134481,AR-10405,FUR-TA-10004915,118,152,Standard Class,1488.42,7,0.3,-297.68
379,CA-2015-130792,RA-19915,OFF-AP-10000696,15,153,Standard Class,8.65,3,0.8,-20.33
380,CA-2015-130792,RA-19915,OFF-ST-10003327,15,153,Standard Class,23.83,3,0.2,2.68
381,CA-2015-130792,RA-19915,OFF-BI-10000309,15,153,Standard Class,12.18,4,0.8,-18.87
382,CA-2016-134775,AS-10285,OFF-PA-10004734,10,100,First Class,50.96,7,0.0,25.48
383,CA-2016-134775,AS-10285,OFF-BI-10002225,10,100,First Class,49.54,3,0.2,17.34
384,CA-2015-125395,LA-16780,TEC-AC-10004708,100,154,Second Class,41.9,2,0.0,8.8
385,US-2015-168935,DO-13435,FUR-TA-10000617,119,155,Standard Class,375.46,3,0.45,-157.01
386,US-2015-168935,DO-13435,TEC-AC-10002335,119,155,Standard Class,83.98,3,0.2,-1.05
387,CA-2015-122756,DK-13225,TEC-MA-10001681,12,156,Standard Class,482.34,4,0.7,-337.64
388,CA-2015-122756,DK-13225,FUR-FU-10001935,12,156,Standard Class,2.96,1,0.2,0.78
389,CA-2014-115973,NG-18430,OFF-AR-10004757,94,157,First Class,2.62,1,0.2,0.43
390,CA-2017-101798,MV-18190,OFF-BI-10000050,30,158,Standard Class,23.36,4,0.2,7.88
391,CA-2017-101798,MV-18190,TEC-AC-10001998,30,158,Standard Class,39.98,2,0.0,13.59
392,US-2014-135972,JG-15115,TEC-PH-10003012,120,159,Second Class,246.38,2,0.2,27.72
393,US-2014-135972,JG-15115,TEC-CO-10002313,120,159,Second Class,1799.97,3,0.0,701.99
394,US-2014-134971,BP-11095,OFF-BI-10003982,121,160,Second Class,12.46,3,0.8,-20.56
395,CA-2017-102946,VP-21730,OFF-BI-10004492,122,161,Standard Class,75.79,3,0.2,25.58
396,CA-2017-165603,SS-20140,OFF-ST-10000798,123,162,Second Class,49.96,2,0.0,9.49
397,CA-2017-165603,SS-20140,OFF-PA-10002552,123,162,Second Class,12.96,2,0.0,6.22
398,CA-2015-122259,HP-14815,OFF-SU-10002573,31,90,Standard Class,70.12,4,0.0,21.04
399,CA-2016-108987,AG-10675,OFF-ST-10001580,67,163,Second Class,35.95,3,0.2,3.6
400,CA-2016-108987,AG-10675,FUR-BO-10004834,67,163,Second Class,2396.27,4,0.32,-317.15
401,CA-2016-108987,AG-10675,OFF-ST-10000934,67,163,Second Class,131.14,4,0.2,-32.78
402,CA-2016-108987,AG-10675,TEC-AC-10000158,67,163,Second Class,57.58,2,0.2,0.72
403,CA-2014-113166,LF-17185,OFF-PA-10001947,124,164,First Class,9.57,2,0.2,3.47
404,CA-2014-155208,SP-20650,OFF-AR-10003478,125,165,Standard Class,39.07,6,0.2,9.77
405,CA-2017-117933,RF-19840,OFF-AP-10004249,24,166,Standard Class,35.91,3,0.0,9.7
406,CA-2017-117457,KH-16510,TEC-AC-10000158,95,167,Standard Class,179.95,5,0.0,37.79
407,CA-2017-117457,KH-16510,TEC-CO-10004115,95,167,Standard Class,1199.98,3,0.2,434.99
408,CA-2017-117457,KH-16510,OFF-PA-10003724,95,167,Standard Class,27.15,5,0.0,13.3
409,CA-2017-117457,KH-16510,FUR-TA-10002041,95,167,Standard Class,1004.02,7,0.2,-112.95
410,CA-2017-117457,KH-16510,OFF-PA-10002893,95,167,Standard Class,9.68,1,0.0,4.65
411,CA-2017-117457,KH-16510,OFF-LA-10003766,95,167,Standard Class,28.35,9,0.0,13.61
412,CA-2017-117457,KH-16510,OFF-PA-10001970,95,167,Standard Class,55.98,1,0.0,27.43
413,CA-2017-117457,KH-16510,FUR-BO-10001972,95,167,Standard Class,1336.83,13,0.15,31.45
414,CA-2017-117457,KH-16510,FUR-CH-10003956,95,167,Standard Class,113.57,2,0.2,-18.45
415,CA-2017-142636,KC-16675,OFF-PA-10000157,60,133,Standard Class,139.86,7,0.0,65.73
416,CA-2017-142636,KC-16675,FUR-CH-10001891,60,133,Standard Class,307.14,4,0.2,26.87
417,CA-2017-122105,CJ-12010,OFF-AR-10004344,126,93,Standard Class,95.92,8,0.0,25.9
418,CA-2016-148796,PB-19150,FUR-CH-10004886,26,168,Standard Class,383.8,5,0.2,38.38
419,CA-2017-154816,VB-21745,OFF-PA-10003845,127,45,Standard Class,5.78,1,0.0,2.83
420,CA-2017-110478,SP-20860,OFF-AR-10001573,63,169,Standard Class,9.32,4,0.0,2.7
421,CA-2017-110478,SP-20860,OFF-EN-10000483,63,169,Standard Class,15.25,1,0.0,7.02
422,CA-2014-142048,JE-15745,TEC-AC-10004114,128,170,First Class,196.75,6,0.2,56.57
423,CA-2017-125388,MP-17965,FUR-FU-10004712,129,16,Standard Class,56.56,4,0.0,14.71
424,CA-2017-125388,MP-17965,OFF-ST-10000918,129,16,Standard Class,32.7,3,0.0,8.5
425,CA-2017-155705,NF-18385,FUR-CH-10000015,130,171,Second Class,866.4,4,0.0,225.26
426,CA-2017-149160,JM-15265,FUR-FU-10003347,131,52,Second Class,28.4,2,0.0,11.08
427,CA-2017-149160,JM-15265,OFF-BI-10001543,131,52,Second Class,287.92,8,0.0,138.2
428,CA-2014-101476,SD-20485,TEC-MA-10000029,132,172,First Class,69.99,1,0.0,30.1
429,CA-2017-152275,KH-16630,OFF-AR-10000369,66,173,Standard Class,6.67,6,0.2,0.5
430,US-2016-123750,RB-19795,OFF-BI-10004584,133,174,Standard Class,189.59,2,0.7,-145.35
431,US-2016-123750,RB-19795,TEC-AC-10004659,133,174,Standard Class,408.74,7,0.2,76.64
432,US-2016-123750,RB-19795,TEC-AC-10004659,133,174,Standard Class,291.96,5,0.2,54.74
433,US-2016-123750,RB-19795,OFF-ST-10000617,133,174,Standard Class,4.77,2,0.2,-0.77
434,CA-2016-127369,DB-13060,OFF-ST-10003306,112,113,First Class,714.3,5,0.0,207.15
435,US-2014-150574,MK-18160,OFF-BI-10000773,134,175,Standard Class,4.81,2,0.7,-3.69
436,US-2014-150574,MK-18160,TEC-AC-10002600,134,175,Standard Class,247.8,5,0.2,-18.58
437,CA-2016-147375,PO-19180,TEC-MA-10002937,37,2,Second Class,1007.98,3,0.3,43.2
438,CA-2016-147375,PO-19180,OFF-PA-10001970,37,2,Second Class,313.49,7,0.2,113.64
439,CA-2017-130043,BB-11545,OFF-PA-10002230,33,176,Standard Class,31.87,8,0.2,11.55
440,CA-2017-157252,CV-12805,FUR-CH-10003396,24,177,Second Class,207.85,3,0.1,2.31
441,CA-2016-115756,PK-19075,FUR-FU-10000246,84,65,Second Class,12.22,1,0.0,3.67
442,CA-2016-115756,PK-19075,OFF-ST-10000060,84,65,Second Class,194.94,3,0.0,23.39
443,CA-2016-115756,PK-19075,OFF-ST-10003058,84,65,Second Class,70.95,3,0.0,20.58
444,CA-2016-115756,PK-19075,OFF-PA-10002222,84,65,Second Class,91.36,4,0.0,42.03
445,CA-2016-115756,PK-19075,FUR-CH-10002372,84,65,Second Class,242.94,3,0.0,29.15
446,CA-2016-115756,PK-19075,OFF-LA-10001317,84,65,Second Class,22.05,7,0.0,10.58
447,CA-2017-154214,TB-21595,FUR-FU-10000206,135,178,Second Class,2.91,1,0.0,1.37
448,CA-2016-166674,RB-19360,OFF-AR-10000588,136,179,Second Class,59.52,3,0.0,15.48
449,CA-2016-166674,RB-19360,OFF-ST-10001469,136,179,Second Class,161.94,3,0.0,9.72
450,CA-2016-166674,RB-19360,OFF-AR-10001953,136,179,Second Class,263.88,6,0.0,71.25
451,CA-2016-166674,RB-19360,OFF-AR-10003156,136,179,Second Class,30.48,3,0.0,7.92
452,CA-2016-166674,RB-19360,OFF-AR-10004974,136,179,Second Class,9.84,3,0.0,2.85
453,CA-2016-166674,RB-19360,TEC-PH-10002365,136,179,Second Class,35.12,4,0.0,9.13
454,CA-2017-147277,EB-13705,FUR-TA-10001539,76,180,Standard Class,284.36,2,0.4,-75.83
455,CA-2017-147277,EB-13705,OFF-ST-10000142,76,180,Standard Class,665.41,2,0.2,66.54
456,CA-2016-100153,KH-16630,TEC-AC-10001772,137,181,Standard Class,63.88,4,0.0,24.91
457,US-2014-110674,SC-20095,FUR-CH-10000225,138,182,Standard Class,129.57,2,0.2,-24.29
458,US-2016-157945,NF-18385,FUR-CH-10002331,68,183,Standard Class,747.56,3,0.3,-96.11
459,US-2016-157945,NF-18385,OFF-EN-10001415,68,183,Standard Class,8.93,2,0.2,3.35
460,CA-2015-109638,JH-15985,OFF-AP-10002472,61,84,Standard Class,103.92,4,0.0,36.37
461,CA-2015-109638,JH-15985,TEC-AC-10004571,61,84,Standard Class,899.91,9,0.0,377.96
462,CA-2015-109638,JH-15985,OFF-BI-10001098,61,84,Standard Class,51.31,3,0.2,18.6
463,CA-2016-109869,TN-21040,FUR-FU-10000023,52,184,Standard Class,23.56,5,0.2,7.07
464,CA-2016-109869,TN-21040,FUR-TA-10001889,52,184,Standard Class,1272.63,6,0.5,-814.48
465,CA-2016-109869,TN-21040,OFF-BI-10000315,52,184,Standard Class,28.48,5,0.7,-20.89
466,CA-2016-109869,TN-21040,OFF-SU-10003505,52,184,Standard Class,185.38,2,0.2,-34.76
467,CA-2016-109869,TN-21040,OFF-AP-10002578,52,184,Standard Class,78.27,2,0.2,5.87
468,US-2015-101399,JS-15940,FUR-FU-10002918,139,185,Standard Class,254.74,7,0.6,-312.06
469,CA-2017-154907,DS-13180,FUR-BO-10002824,140,186,Standard Class,205.33,2,0.32,-36.24
470,US-2016-100419,CC-12670,OFF-BI-10002194,27,187,Second Class,4.79,3,0.8,-7.9
471,CA-2015-154144,MH-17785,OFF-PA-10004071,141,140,Standard Class,55.48,1,0.0,26.63
472,CA-2014-144666,JP-15520,OFF-ST-10002743,95,188,Second Class,340.92,3,0.0,3.41
473,CA-2014-144666,JP-15520,FUR-BO-10001601,95,188,Second Class,222.67,2,0.15,10.48
474,CA-2014-144666,JP-15520,TEC-PH-10002680,95,188,Second Class,703.97,4,0.2,88.0
475,CA-2014-144666,JP-15520,OFF-ST-10001321,95,188,Second Class,92.52,6,0.0,24.98
476,CA-2014-144666,JP-15520,OFF-PA-10001509,95,188,Second Class,62.65,7,0.0,28.82
477,CA-2014-144666,JP-15520,OFF-PA-10003465,95,188,Second Class,94.85,5,0.0,45.53
478,CA-2016-103891,KH-16690,TEC-PH-10000149,142,189,Standard Class,95.76,6,0.2,7.18
479,CA-2016-152632,JE-15475,FUR-FU-10002671,25,190,Standard Class,40.2,3,0.0,19.3
480,CA-2016-100790,JG-15805,OFF-AR-10003045,24,191,Standard Class,14.7,5,0.0,6.62
481,CA-2016-100790,JG-15805,OFF-ST-10000689,24,191,Standard Class,704.25,5,0.0,84.51
482,CA-2014-134677,XP-21865,TEC-AC-10001445,143,192,Standard Class,9.09,3,0.0,1.91
483,CA-2014-127691,EM-14065,OFF-AR-10002053,24,193,Standard Class,5.96,2,0.0,1.67
484,CA-2014-127691,EM-14065,TEC-AC-10002567,24,193,Standard Class,159.98,2,0.0,57.59
485,CA-2017-140963,MT-18070,OFF-LA-10003923,63,194,First Class,29.6,2,0.0,14.8
486,CA-2017-140963,MT-18070,FUR-BO-10001337,63,194,First Class,514.16,5,0.15,-30.24
487,CA-2017-140963,MT-18070,TEC-PH-10001924,63,194,First Class,279.96,5,0.2,17.5
488,CA-2014-154627,SA-20830,TEC-PH-10001363,27,195,First Class,2735.95,6,0.2,341.99
489,CA-2014-133753,CW-11905,TEC-PH-10000376,144,4,Second Class,7.99,1,0.2,0.6
490,CA-2014-133753,CW-11905,TEC-AC-10000303,144,4,Second Class,63.98,2,0.2,10.4
491,CA-2014-133753,CW-11905,OFF-AR-10001953,144,4,Second Class,70.37,2,0.2,6.16
492,CA-2014-113362,AJ-10960,OFF-ST-10001809,145,81,Standard Class,449.15,5,0.0,8.98
493,CA-2014-113362,AJ-10960,OFF-EN-10003845,145,81,Standard Class,11.07,3,0.0,5.09
494,CA-2016-169166,SS-20590,TEC-AC-10000991,61,196,Standard Class,93.98,2,0.0,13.16
495,US-2016-120929,RO-19780,FUR-TA-10001857,32,197,Second Class,189.88,3,0.4,-94.94
496,CA-2015-134782,MD-17350,OFF-EN-10001434,146,18,Standard Class,105.42,2,0.0,51.66
497,CA-2016-126158,SC-20095,OFF-BI-10002498,147,198,Standard Class,119.62,8,0.2,40.37
498,CA-2016-126158,SC-20095,FUR-FU-10004864,147,198,Standard Class,255.76,4,0.0,81.84
499,CA-2016-126158,SC-20095,FUR-CH-10002602,147,198,Standard Class,241.57,2,0.2,18.12
500,CA-2016-126158,SC-20095,FUR-FU-10000073,147,198,Standard Class,69.3,9,0.0,22.87
501,US-2016-105578,MY-17380,OFF-BI-10001670,148,199,Standard Class,22.62,2,0.7,-15.08
502,US-2016-105578,MY-17380,OFF-BI-10001658,148,199,Standard Class,14.95,2,0.7,-11.96
503,US-2016-105578,MY-17380,FUR-CH-10001215,148,199,Standard Class,801.57,2,0.2,50.1
504,US-2016-105578,MY-17380,OFF-BI-10000831,148,199,Standard Class,2.38,3,0.7,-1.9
505,US-2016-105578,MY-17380,OFF-PA-10000357,148,199,Standard Class,32.79,1,0.2,11.89
506,CA-2017-134978,EB-13705,OFF-BI-10003274,24,106,Second Class,15.92,5,0.2,5.37
507,CA-2015-145352,CM-12385,OFF-AR-10001662,149,200,Standard Class,2.74,1,0.0,0.74
508,CA-2015-145352,CM-12385,OFF-AR-10003856,149,200,Standard Class,8.34,3,0.0,2.17
509,CA-2015-145352,CM-12385,OFF-ST-10001228,149,200,Standard Class,46.74,3,0.0,11.68
510,CA-2015-145352,CM-12385,OFF-BI-10003527,149,200,Standard Class,6354.95,5,0.0,3177.48
511,CA-2017-135307,LS-17245,FUR-FU-10001290,150,201,First Class,126.3,3,0.0,40.42
512,CA-2017-135307,LS-17245,TEC-AC-10002399,150,201,First Class,38.04,2,0.0,12.17
513,CA-2016-106341,LF-17185,OFF-AR-10002053,56,202,First Class,7.15,3,0.2,0.72
514,CA-2017-163405,BN-11515,OFF-AR-10003811,14,203,Standard Class,6.63,3,0.0,1.79
515,CA-2017-163405,BN-11515,OFF-AR-10001246,14,203,Standard Class,5.88,2,0.0,1.71
516,CA-2017-127432,AD-10180,TEC-CO-10003236,151,204,Standard Class,2999.95,5,0.0,1379.98
517,CA-2017-127432,AD-10180,OFF-ST-10004507,151,204,Standard Class,51.45,3,0.0,13.89
518,CA-2017-127432,AD-10180,OFF-PA-10001667,151,204,Standard Class,11.96,2,0.0,5.38
519,CA-2017-127432,AD-10180,OFF-ST-10004459,151,204,Standard Class,1126.02,3,0.0,56.3
520,CA-2015-157812,DB-13210,TEC-AC-10000171,17,205,Standard Class,18.39,1,0.2,5.29
521,CA-2015-157812,DB-13210,OFF-ST-10000736,17,205,Standard Class,129.57,2,0.2,-25.91
522,CA-2015-157812,DB-13210,OFF-BI-10000285,17,205,Standard Class,14.11,9,0.8,-21.17
523,CA-2017-145142,MC-17605,FUR-TA-10001857,152,206,First Class,210.98,2,0.0,21.1
524,US-2016-139486,LH-17155,TEC-PH-10003555,4,207,First Class,55.18,3,0.2,-12.41
525,US-2016-139486,LH-17155,TEC-AC-10003832,4,207,First Class,66.26,2,0.0,27.17
526,CA-2015-158792,BD-11605,OFF-FA-10002815,129,208,Standard Class,22.2,5,0.0,10.43
527,CA-2017-113558,PH-18790,FUR-CH-10003379,153,209,Standard Class,683.95,3,0.2,42.75
528,CA-2017-113558,PH-18790,FUR-FU-10001756,153,209,Standard Class,45.7,3,0.2,5.14
529,US-2015-138303,MG-18145,OFF-ST-10004963,64,38,Standard Class,36.34,3,0.2,-7.27
530,US-2015-138303,MG-18145,OFF-SU-10002881,64,38,Standard Class,666.25,1,0.2,-149.91
531,US-2015-138303,MG-18145,OFF-EN-10001335,64,38,Standard Class,52.51,6,0.2,19.69
532,CA-2015-102848,KB-16240,FUR-CH-10000595,2,210,Second Class,190.72,1,0.2,11.92
533,US-2017-129441,JC-15340,FUR-FU-10000448,4,211,Standard Class,47.94,3,0.0,2.4
534,CA-2016-168753,RL-19615,TEC-PH-10000984,154,212,Second Class,979.95,5,0.0,274.39
535,CA-2016-168753,RL-19615,OFF-BI-10002557,154,212,Second Class,22.75,5,0.0,11.38
536,CA-2016-126613,AA-10375,OFF-ST-10001325,155,213,Standard Class,16.77,2,0.2,1.47
537,US-2017-122637,EP-13915,OFF-BI-10002429,156,214,Second Class,42.62,7,0.8,-68.19
538,CA-2015-147851,MP-17470,OFF-BI-10004528,30,156,Standard Class,10.75,4,0.2,3.36
539,CA-2015-134894,DK-12985,OFF-AP-10001271,1,215,Standard Class,152.94,3,0.0,41.29
